name,energy,diag,pca1,pca2,pca3
vinylacetate_27_005,0.5696888,0.005,0.028951,0.011664,-0.033583
vinylacetate_27_005,0.5785628,0.005,0.021589,0.002993,-0.028347
vinylacetate_27_005,0.5780411,0.005,0.020328,-0.001459,-0.038252
vinylacetate_27_015,37.8778313,0.378,0.766613,-0.613996,0.10619
vinylacetate_27_015,75.3977628,0.754,0.396957,0.534052,0.592003
vinylacetate_27_015,75.4304054,0.754,0.352846,0.510574,-0.219462
vinylacetate_27_015,38.1450397,0.378,0.254078,0.251868,-0.605261
vinylacetate_27_015,0.5743127,0.005,0.190154,0.088556,-0.084039
vinylacetate_27_015,0.5769436,0.005,0.154007,-0.04203,-0.451555
vinylacetate_27_015,0.5785214,0.005,0.037668,0.047609,0.05669
vinylacetate_27_015,38.0265916,0.378,0.038736,0.021675,0.059227
vinylacetate_27_015,38.1232538,0.378,0.034009,0.034307,-0.043764
vinylacetate_27_015,0.56971,0.005,0.02897,0.01175,-0.033542
vinylacetate_27_015,0.5787225,0.005,0.021632,0.003535,-0.039394
vinylacetate_27_015,0.5782306,0.005,0.020342,-0.001384,-0.038381
vinylacetate_27_04,37.8736409,0.378,0.767559,-0.612863,0.111157
vinylacetate_27_04,75.3992182,0.754,0.396705,0.540429,0.589882
vinylacetate_27_04,75.4292536,0.754,0.352224,0.511303,-0.223205
vinylacetate_27_04,38.1292725,0.378,0.251938,0.236187,-0.618111
vinylacetate_27_04,0.5705425,0.005,0.190917,0.093819,-0.088684
vinylacetate_27_04,0.5735739,0.005,0.153196,-0.039545,-0.434569
vinylacetate_27_04,0.5701545,0.005,0.038651,0.055328,0.029388
vinylacetate_27_04,38.0267422,0.378,0.040196,0.024051,0.05028
vinylacetate_27_04,38.1226715,0.378,0.034185,0.03116,-0.056373
vinylacetate_27_04,0.5697539,0.005,0.029002,0.011795,-0.032423
vinylacetate_27_04,0.5790504,0.005,0.022045,0.002173,-0.045903
vinylacetate_27_04,0.578571,0.005,0.020518,0.000316,-0.036851
vinylacetate_28_005,37.8778926,0.378,0.765467,-0.616095,0.104003
vinylacetate_28_005,75.3967289,0.754,0.398233,0.533144,0.594031
vinylacetate_28_005,75.4315727,0.754,0.353209,0.505543,-0.22324
vinylacetate_28_005,38.1523965,0.378,0.254667,0.257185,-0.597879
vinylacetate_28_005,0.5755445,0.005,0.190554,0.091825,-0.083403
vinylacetate_28_005,0.575525,0.005,0.154541,-0.042127,-0.454762
vinylacetate_28_005,0.578079,0.005,0.03688,0.04332,0.070019
vinylacetate_28_005,38.0260966,0.378,0.03798,0.026202,0.067281
vinylacetate_28_005,38.1238204,0.378,0.034029,0.040181,-0.049519
vinylacetate_28_005,0.5687877,0.005,0.02874,0.008496,-0.033374
vinylacetate_28_005,0.5785174,0.005,0.021574,0.002957,-0.028148
vinylacetate_28_005,0.5780941,0.005,0.020314,-0.001473,-0.038255
vinylacetate_28_015,37.8771128,0.378,0.764822,-0.616872,0.102442
vinylacetate_28_015,75.3962566,0.754,0.399544,0.53341,0.593598
vinylacetate_28_015,75.4326225,0.754,0.352996,0.503744,-0.22194
vinylacetate_28_015,38.1524626,0.378,0.25484,0.259403,-0.600815
vinylacetate_28_015,0.575541,0.005,0.190768,0.090017,-0.074969
vinylacetate_28_015,0.5754864,0.005,0.154635,-0.041505,-0.454862
vinylacetate_28_015,0.5779714,0.005,0.035252,0.042602,0.070332
vinylacetate_28_015,38.0247644,0.378,0.038329,0.024486,0.057691
vinylacetate_28_015,38.1236485,0.378,0.034002,0.04017,-0.052626
vinylacetate_28_015,0.5650816,0.005,0.028524,0.005386,-0.032944
vinylacetate_28_015,0.5785188,0.005,0.021558,0.003007,-0.028217
vinylacetate_28_015,0.5782017,0.005,0.020299,-0.001404,-0.038294
vinylacetate_28_04,37.8748971,0.378,0.763184,-0.619916,0.098289
vinylacetate_28_04,75.394972,0.754,0.402921,0.533739,0.594612
vinylacetate_28_04,75.4334277,0.754,0.352541,0.498053,-0.219541
vinylacetate_28_04,38.1525466,0.378,0.255192,0.262654,-0.607452
vinylacetate_28_04,0.5754994,0.005,0.191219,0.09277,-0.059491
vinylacetate_28_04,0.5753801,0.005,0.154717,-0.038271,-0.451775
vinylacetate_28_04,0.5776879,0.005,0.032432,0.037833,0.059903
vinylacetate_28_04,38.0132483,0.378,0.037773,0.025267,0.038306
vinylacetate_28_04,38.1211904,0.378,0.033938,0.04003,-0.061034
vinylacetate_28_04,0.5469523,0.005,0.027981,-0.000829,-0.02951
vinylacetate_28_04,0.5780825,0.005,0.021712,0.006198,-0.028791
vinylacetate_28_04,0.5772821,0.005,0.020263,-0.00126,-0.038209
vinylacetate_29_005,37.8782385,0.378,0.765848,-0.615072,0.104377
vinylacetate_29_005,75.3969883,0.754,0.398135,0.532413,0.591219
vinylacetate_29_005,75.4308115,0.754,0.352669,0.508394,-0.21763
vinylacetate_29_005,38.1523384,0.378,0.254546,0.256933,-0.600835
vinylacetate_29_005,0.5755505,0.005,0.190284,0.087011,-0.08652
vinylacetate_29_005,0.5755341,0.005,0.154392,-0.042509,-0.455816
vinylacetate_29_005,0.5781303,0.005,0.037203,0.04327,0.076007
vinylacetate_29_005,38.0264125,0.378,0.038545,0.026902,0.064642
vinylacetate_29_005,38.1241487,0.378,0.034043,0.040284,-0.049311
vinylacetate_29_005,0.5698917,0.005,0.029048,0.011633,-0.036065
vinylacetate_29_005,0.5782196,0.005,0.021583,0.002962,-0.028171
vinylacetate_29_005,0.5771567,0.005,0.020322,-0.001488,-0.038283
vinylacetate_29_015,37.8781261,0.378,0.765937,-0.615116,0.103938
vinylacetate_29_015,75.3971008,0.754,0.398272,0.532967,0.592536
vinylacetate_29_015,75.4307753,0.754,0.352331,0.507331,-0.218344
vinylacetate_29_015,38.1523221,0.378,0.25458,0.257922,-0.600802
vinylacetate_29_015,0.5755568,0.005,0.190303,0.087295,-0.084015
vinylacetate_29_015,0.5755062,0.005,0.154195,-0.0425,-0.456298
vinylacetate_29_015,0.5781208,0.005,0.037586,0.041596,0.067983
vinylacetate_29_015,38.0262202,0.378,0.038442,0.026703,0.058474
vinylacetate_29_015,38.1249624,0.378,0.034044,0.040279,-0.050727
vinylacetate_29_015,0.5701589,0.005,0.029052,0.011728,-0.035863
vinylacetate_29_015,0.5774265,0.005,0.021778,0.0061,-0.028768
vinylacetate_29_015,0.5749457,0.005,0.020324,-0.001472,-0.038304
vinylacetate_29_04,37.8773386,0.378,0.76627,-0.614685,0.103248
vinylacetate_29_04,75.3976561,0.754,0.398899,0.531434,0.589695
vinylacetate_29_04,75.4307738,0.754,0.351209,0.508318,-0.209562
vinylacetate_29_04,38.1523386,0.378,0.254605,0.259266,-0.607227
vinylacetate_29_04,0.5755281,0.005,0.190101,0.088868,-0.077284
vinylacetate_29_04,0.5753852,0.005,0.153687,-0.044283,-0.459339
vinylacetate_29_04,0.5780546,0.005,0.037732,0.04245,0.06355
vinylacetate_29_04,38.0238223,0.378,0.038348,0.025492,0.030774
vinylacetate_29_04,38.1244653,0.378,0.033964,0.040551,-0.058736
vinylacetate_29_04,0.5700355,0.005,0.029066,0.011873,-0.035334
vinylacetate_29_04,0.5742383,0.005,0.021785,0.006027,-0.029001
vinylacetate_29_04,0.5661045,0.005,0.02033,-0.001534,-0.03832
vinylacetate_3_005,37.8785218,0.378,0.76573,-0.614981,0.103077
vinylacetate_3_005,75.3967952,0.754,0.398221,0.528196,0.592424
vinylacetate_3_005,75.430805,0.754,0.352026,0.508719,-0.208707
vinylacetate_3_005,38.1523076,0.378,0.255781,0.265011,-0.5972
vinylacetate_3_005,0.5751411,0.005,0.190744,0.084619,-0.097035
vinylacetate_3_005,0.5756639,0.005,0.153779,-0.045196,-0.462848
vinylacetate_3_005,0.5782624,0.005,0.037142,0.044833,0.069019
vinylacetate_3_005,38.0264291,0.378,0.038401,0.025896,0.064456
vinylacetate_3_005,38.1248007,0.378,0.034072,0.041691,-0.048511
vinylacetate_3_005,0.5694994,0.005,0.028944,0.011739,-0.03346
vinylacetate_3_005,0.5773697,0.005,0.021216,0.00463,-0.033261
vinylacetate_3_005,0.5776292,0.005,0.019927,-0.000293,-0.032562
vinylacetate_3_015,37.8789594,0.378,0.765915,-0.615501,0.091876
vinylacetate_3_015,75.3963842,0.754,0.398535,0.515214,0.601975
vinylacetate_3_015,75.4302625,0.754,0.349916,0.512085,-0.187451
vinylacetate_3_015,38.1517764,0.378,0.257581,0.284554,-0.594668
vinylacetate_3_015,0.5742485,0.005,0.191217,0.079715,-0.123072
vinylacetate_3_015,0.5758182,0.005,0.152955,-0.039725,-0.457012
vinylacetate_3_015,0.5784058,0.005,0.037013,0.046579,0.075671
vinylacetate_3_015,38.0263873,0.378,0.038813,0.025146,0.075003
vinylacetate_3_015,38.1264768,0.378,0.034902,0.041274,-0.043185
vinylacetate_3_015,0.5690801,0.005,0.029235,0.007304,-0.0309
vinylacetate_3_015,0.5748007,0.005,0.021214,0.004476,-0.033529
vinylacetate_3_015,0.5769571,0.005,0.019926,-0.000393,-0.033382
vinylacetate_3_04,37.8784924,0.378,0.76515,-0.613929,0.079992
vinylacetate_3_04,75.3947899,0.754,0.400801,0.486522,0.605336
vinylacetate_3_04,75.4261761,0.754,0.346073,0.520376,-0.13562
vinylacetate_3_04,38.1472398,0.378,0.262308,0.325166,-0.575413
vinylacetate_3_04,0.5714876,0.005,0.192676,0.052789,-0.211164
vinylacetate_3_04,0.5756469,0.005,0.14958,-0.038176,-0.459878
vinylacetate_3_04,0.5780285,0.005,0.036352,0.048619,0.096803
vinylacetate_3_04,38.0259243,0.378,0.039753,0.032712,0.087689
vinylacetate_3_04,38.1274129,0.378,0.035223,0.045944,-0.031512
vinylacetate_3_04,0.5677043,0.005,0.029234,0.007822,-0.031779
vinylacetate_3_04,0.5666955,0.005,0.021565,0.002269,-0.041356
vinylacetate_3_04,0.5749469,0.005,0.01931,-0.00295,-0.028723
vinylacetate_4_005,37.8785277,0.378,0.765327,-0.616111,0.101079
vinylacetate_4_005,75.3970774,0.754,0.397589,0.528288,0.593742
vinylacetate_4_005,75.4307653,0.754,0.353312,0.506201,-0.214547
vinylacetate_4_005,38.1520502,0.378,0.254993,0.266474,-0.593592
vinylacetate_4_005,0.574834,0.005,0.191275,0.088283,-0.084671
vinylacetate_4_005,0.5757724,0.005,0.154914,-0.042706,-0.463544
vinylacetate_4_005,0.5781952,0.005,0.037314,0.044048,0.080725
vinylacetate_4_005,38.0262058,0.378,0.038594,0.02582,0.069235
vinylacetate_4_005,38.1240077,0.378,0.034049,0.04124,-0.044187
vinylacetate_4_005,0.5697847,0.005,0.02903,0.01156,-0.036359
vinylacetate_4_005,0.5784595,0.005,0.021574,0.003069,-0.027835
vinylacetate_4_005,0.5780082,0.005,0.020313,-0.00139,-0.038339
vinylacetate_4_015,37.87903,0.378,0.764556,-0.617138,0.098805
vinylacetate_4_015,75.397228,0.754,0.3988,0.523776,0.591981
vinylacetate_4_015,75.4305047,0.754,0.352694,0.504251,-0.20502
vinylacetate_4_015,38.150938,0.378,0.255468,0.276315,-0.587287
vinylacetate_4_015,0.5732658,0.005,0.191381,0.085876,-0.089184
vinylacetate_4_015,0.5760763,0.005,0.155736,-0.042467,-0.476577
vinylacetate_4_015,0.5781562,0.005,0.038001,0.047238,0.083336
vinylacetate_4_015,38.0257482,0.378,0.03868,0.030302,0.07312
vinylacetate_4_015,38.124683,0.378,0.034342,0.041562,-0.041973
vinylacetate_4_015,0.5699669,0.005,0.029393,0.010191,-0.04313
vinylacetate_4_015,0.5784078,0.005,0.021559,0.003191,-0.027201
vinylacetate_4_015,0.5781461,0.005,0.020656,-0.003184,-0.033518
vinylacetate_4_04,37.8787999,0.378,0.762142,-0.621074,0.087444
vinylacetate_4_04,75.3969959,0.754,0.401577,0.509904,0.583815
vinylacetate_4_04,75.4285115,0.754,0.351458,0.495739,-0.174336
vinylacetate_4_04,38.1446101,0.378,0.25739,0.306825,-0.577042
vinylacetate_4_04,0.5684698,0.005,0.193103,0.084667,-0.093436
vinylacetate_4_04,0.5758598,0.005,0.157375,-0.038463,-0.500691
vinylacetate_4_04,0.5770255,0.005,0.038678,0.051942,0.123101
vinylacetate_4_04,38.0244796,0.378,0.0396,0.032981,0.09682
vinylacetate_4_04,38.1260719,0.378,0.034492,0.042819,-0.010072
vinylacetate_4_04,0.5702594,0.005,0.029662,0.00787,-0.042968
vinylacetate_4_04,0.5781924,0.005,0.02209,0.005263,-0.032805
vinylacetate_4_04,0.5784444,0.005,0.020603,-0.003013,-0.034201
vinylacetate_5_005,37.8798521,0.378,0.766285,-0.61399,0.1064
vinylacetate_5_005,75.3966478,0.754,0.396967,0.530141,0.586342
vinylacetate_5_005,75.4296566,0.754,0.35217,0.508022,-0.208032
vinylacetate_5_005,38.152139,0.378,0.255678,0.263548,-0.596126
vinylacetate_5_005,0.5750602,0.005,0.190472,0.08621,-0.095715
vinylacetate_5_005,0.5756491,0.005,0.154483,-0.046775,-0.468144
vinylacetate_5_005,0.5781294,0.005,0.037283,0.04589,0.077223
vinylacetate_5_005,38.0273726,0.378,0.037969,0.029096,0.079393
vinylacetate_5_005,38.1213514,0.378,0.034093,0.041866,-0.044051
vinylacetate_5_005,0.5696859,0.005,0.028766,0.008496,-0.03359
vinylacetate_5_005,0.5795368,0.005,0.021231,0.004704,-0.033088
vinylacetate_5_005,0.5781318,0.005,0.02033,-0.001629,-0.038563
vinylacetate_5_015,37.8828517,0.378,0.767647,-0.610684,0.110397
vinylacetate_5_015,75.3960174,0.754,0.396148,0.528661,0.574862
vinylacetate_5_015,75.4269655,0.754,0.350185,0.511346,-0.189632
vinylacetate_5_015,38.1512958,0.378,0.256585,0.268237,-0.601059
vinylacetate_5_015,0.573957,0.005,0.188749,0.077587,-0.118223
vinylacetate_5_015,0.5757466,0.005,0.154497,-0.052029,-0.473819
vinylacetate_5_015,0.5779818,0.005,0.037853,0.050456,0.096953
vinylacetate_5_015,38.0291831,0.378,0.038632,0.032291,0.088533
vinylacetate_5_015,38.1152369,0.378,0.034441,0.041937,-0.029318
vinylacetate_5_015,0.5696451,0.005,0.028809,0.008423,-0.03488
vinylacetate_5_015,0.5807616,0.005,0.021622,0.002725,-0.028261
vinylacetate_5_015,0.5783175,0.005,0.020355,-0.001911,-0.038987
vinylacetate_5_04,37.8886997,0.378,0.770869,-0.602216,0.118288
vinylacetate_5_04,75.3943481,0.754,0.393055,0.526531,0.552512
vinylacetate_5_04,75.4185271,0.754,0.345407,0.512598,-0.162283
vinylacetate_5_04,38.1465947,0.378,0.259609,0.28748,-0.597735
vinylacetate_5_04,0.5703745,0.005,0.186441,0.050507,-0.172264
vinylacetate_5_04,0.5752996,0.005,0.153981,-0.063247,-0.473887
vinylacetate_5_04,0.5766991,0.005,0.038547,0.062152,0.14728
vinylacetate_5_04,38.0320835,0.378,0.040279,0.042985,0.131252
vinylacetate_5_04,38.0882639,0.378,0.03517,0.049203,-0.014362
vinylacetate_5_04,0.5692097,0.005,0.029083,0.003113,-0.032388
vinylacetate_5_04,0.5770495,0.005,0.02208,0.000727,-0.033751
vinylacetate_5_04,0.5774649,0.005,0.020414,-0.002726,-0.039472
vinylacetate_6_005,37.8779256,0.378,0.766042,-0.616146,0.090574
vinylacetate_6_005,75.3959574,0.754,0.395754,0.507412,0.590774
vinylacetate_6_005,75.4336968,0.754,0.354181,0.525559,-0.188522
vinylacetate_6_005,38.1519625,0.378,0.255167,0.268478,-0.595693
vinylacetate_6_005,0.5749851,0.005,0.190705,0.092699,-0.077476
vinylacetate_6_005,0.5765819,0.005,0.154739,-0.036851,-0.472897
vinylacetate_6_005,0.5770071,0.005,0.037286,0.045457,0.0959
vinylacetate_6_005,38.0250796,0.378,0.037686,0.026019,0.094146
vinylacetate_6_005,38.1230587,0.378,0.033973,0.041492,-0.034341
vinylacetate_6_005,0.5693147,0.005,0.028958,0.011978,-0.035921
vinylacetate_6_005,0.5782389,0.005,0.021793,0.0066,-0.027371
vinylacetate_6_005,0.5781098,0.005,0.02034,-0.000863,-0.038465
vinylacetate_6_015,37.8773504,0.378,0.76684,-0.616463,0.066834
vinylacetate_6_015,75.3912453,0.754,0.391938,0.46735,0.582335
vinylacetate_6_015,75.4378718,0.754,0.356022,0.553288,-0.139384
vinylacetate_6_015,38.1472722,0.378,0.255503,0.284299,-0.590651
vinylacetate_6_015,0.5733355,0.005,0.191307,0.098758,-0.062647
vinylacetate_6_015,0.5777476,0.005,0.154804,-0.022255,-0.487478
vinylacetate_6_015,0.5743263,0.005,0.038309,0.045153,0.149691
vinylacetate_6_015,38.0223644,0.378,0.037516,0.024613,0.143218
vinylacetate_6_015,38.1216487,0.378,0.033733,0.038744,-0.00449
vinylacetate_6_015,0.5686054,0.005,0.028997,0.012507,-0.040086
vinylacetate_6_015,0.5777133,0.005,0.021835,0.007355,-0.024077
vinylacetate_6_015,0.5784106,0.005,0.020384,0.000164,-0.037905
vinylacetate_6_04,37.8803335,0.378,0.76726,-0.62342,0.075806
vinylacetate_6_04,75.3633266,0.754,0.392746,0.509528,0.466271
vinylacetate_6_04,75.4390995,0.754,0.353751,0.498081,-0.059382
vinylacetate_6_04,38.1068396,0.378,0.254789,0.294362,-0.58934
vinylacetate_6_04,0.5665209,0.005,0.192727,0.111147,-0.058634
vinylacetate_6_04,0.5743323,0.005,0.154797,0.00569,-0.516164
vinylacetate_6_04,0.5653102,0.005,0.039779,0.050023,0.28272
vinylacetate_6_04,38.0144455,0.378,0.037814,0.024127,0.259576
vinylacetate_6_04,38.1172755,0.378,0.034071,0.036143,0.071878
vinylacetate_6_04,0.5668477,0.005,0.029053,0.01212,-0.048636
vinylacetate_6_04,0.5761071,0.005,0.021903,0.008188,-0.018372
vinylacetate_6_04,0.5788969,0.005,0.020055,0.002326,-0.03089
vinylacetate_7_005,37.8774681,0.378,0.765389,-0.615948,0.107014
vinylacetate_7_005,75.3970099,0.754,0.398768,0.53641,0.592186
vinylacetate_7_005,75.4309405,0.754,0.353101,0.507222,-0.222609
vinylacetate_7_005,38.1523483,0.378,0.254188,0.247813,-0.60674
vinylacetate_7_005,0.5758617,0.005,0.190939,0.091345,-0.088334
vinylacetate_7_005,0.5756135,0.005,0.153935,-0.040762,-0.445503
vinylacetate_7_005,0.5780219,0.005,0.037415,0.043475,0.057661
vinylacetate_7_005,38.0260393,0.378,0.038056,0.025348,0.062385
vinylacetate_7_005,38.1237625,0.378,0.033996,0.038786,-0.057586
vinylacetate_7_005,0.5700222,0.005,0.028927,0.011548,-0.033409
vinylacetate_7_005,0.5786258,0.005,0.021572,0.002961,-0.028381
vinylacetate_7_005,0.5779815,0.005,0.020312,-0.00146,-0.038023
vinylacetate_7_015,37.875574,0.378,0.764418,-0.617066,0.111409
vinylacetate_7_015,75.3970406,0.754,0.401746,0.542865,0.583858
vinylacetate_7_015,75.4308188,0.754,0.352046,0.506191,-0.213832
vinylacetate_7_015,38.1521832,0.378,0.253853,0.233122,-0.633199
vinylacetate_7_015,0.576408,0.005,0.191994,0.095536,-0.085787
vinylacetate_7_015,0.5757066,0.005,0.15285,-0.038955,-0.425773
vinylacetate_7_015,0.5776946,0.005,0.03728,0.03984,0.038915
vinylacetate_7_015,38.0252168,0.378,0.03796,0.02234,0.031518
vinylacetate_7_015,38.1238966,0.378,0.033711,0.032919,-0.077293
vinylacetate_7_015,0.5706714,0.005,0.028888,0.011317,-0.032947
vinylacetate_7_015,0.5789241,0.005,0.021549,0.003006,-0.028659
vinylacetate_7_015,0.5780712,0.005,0.019902,-5.60E-05,-0.031656
vinylacetate_7_04,37.8700719,0.378,0.762057,-0.620177,0.118427
vinylacetate_7_04,75.3967157,0.754,0.410702,0.556936,0.568209
vinylacetate_7_04,75.4280974,0.754,0.349283,0.502,-0.210052
vinylacetate_7_04,38.1502529,0.378,0.250446,0.201027,-0.67106
vinylacetate_7_04,0.5772819,0.005,0.193603,0.098439,-0.094328
vinylacetate_7_04,0.5756608,0.005,0.151171,-0.02654,-0.380518
vinylacetate_7_04,0.5762954,0.005,0.037573,0.0374,-0.003152
vinylacetate_7_04,38.022746,0.378,0.037385,0.015015,-0.015151
vinylacetate_7_04,38.1239881,0.378,0.032827,0.025385,-0.108803
vinylacetate_7_04,0.5720556,0.005,0.028252,0.010072,-0.028625
vinylacetate_7_04,0.5796504,0.005,0.02153,0.004286,-0.031923
vinylacetate_7_04,0.5782811,0.005,0.019697,-0.001724,-0.032603
vinylacetate_8_005,37.878292,0.378,0.766171,-0.615045,0.104874
vinylacetate_8_005,75.3972103,0.754,0.397025,0.534779,0.592179
vinylacetate_8_005,75.4301886,0.754,0.352494,0.503551,-0.221332
vinylacetate_8_005,38.1523925,0.378,0.255004,0.260061,-0.598194
vinylacetate_8_005,0.5754184,0.005,0.191059,0.090375,-0.080116
vinylacetate_8_005,0.5755318,0.005,0.154447,-0.042656,-0.457697
vinylacetate_8_005,0.5781758,0.005,0.037304,0.046622,0.07455
vinylacetate_8_005,38.0245845,0.378,0.038056,0.02436,0.063507
vinylacetate_8_005,38.1222019,0.378,0.034051,0.0404,-0.05066
vinylacetate_8_005,0.5705404,0.005,0.028956,0.011729,-0.03381
vinylacetate_8_005,0.57898,0.005,0.02159,0.002954,-0.028485
vinylacetate_8_005,0.5792027,0.005,0.020329,-0.001495,-0.038522
vinylacetate_8_015,37.8783031,0.378,0.767192,-0.613541,0.106268
vinylacetate_8_015,75.397755,0.754,0.395975,0.538982,0.592274
vinylacetate_8_015,75.4287577,0.754,0.350804,0.49808,-0.222502
vinylacetate_8_015,38.1524517,0.378,0.255053,0.265907,-0.595073
vinylacetate_8_015,0.5751541,0.005,0.192016,0.087689,-0.079215
vinylacetate_8_015,0.575499,0.005,0.154398,-0.04364,-0.462745
vinylacetate_8_015,0.5782547,0.005,0.038308,0.047838,0.066426
vinylacetate_8_015,38.0188882,0.378,0.038236,0.02598,0.055395
vinylacetate_8_015,38.1185929,0.378,0.033933,0.03922,-0.057629
vinylacetate_8_015,0.5715997,0.005,0.028992,0.011988,-0.033218
vinylacetate_8_015,0.5789617,0.005,0.021805,0.006056,-0.029829
vinylacetate_8_015,0.5806595,0.005,0.019961,-0.000208,-0.033108
vinylacetate_8_04,37.8775944,0.378,0.769592,-0.610083,0.109461
vinylacetate_8_04,75.3993736,0.754,0.395091,0.551693,0.591803
vinylacetate_8_04,75.4244018,0.754,0.345807,0.481052,-0.234641
vinylacetate_8_04,38.1525109,0.378,0.254862,0.276548,-0.592444
vinylacetate_8_04,0.5744071,0.005,0.193298,0.089703,-0.064708
vinylacetate_8_04,0.5753549,0.005,0.154413,-0.047836,-0.46328
vinylacetate_8_04,0.5783849,0.005,0.039874,0.056257,0.06247
vinylacetate_8_04,37.9891629,0.378,0.038394,0.023854,0.011562
vinylacetate_8_04,38.1023208,0.378,0.033274,0.035712,-0.075317
vinylacetate_8_04,0.5697791,0.005,0.029076,0.012368,-0.032067
vinylacetate_8_04,0.5728934,0.005,0.021856,0.00578,-0.032121
vinylacetate_8_04,0.577469,0.005,0.019816,-0.003675,-0.034013
vinylacetate_9_005,37.878671,0.378,0.765256,-0.616441,0.1032
vinylacetate_9_005,75.3970299,0.754,0.399966,0.534395,0.589266
vinylacetate_9_005,75.4301381,0.754,0.351663,0.503218,-0.206559
vinylacetate_9_005,38.152011,0.378,0.254986,0.260154,-0.61283
vinylacetate_9_005,0.5752839,0.005,0.190564,0.086433,-0.08714
vinylacetate_9_005,0.5753679,0.005,0.153911,-0.040237,-0.451226
vinylacetate_9_005,0.577945,0.005,0.037447,0.0449,0.060797
