e,an,bnd1,ang1,cmdt1,cmdb1,cmod1,cmevs1,cmevl1,bnd2,cmdt2,cmdb2,cmod2,cmevs2,cmevl2,bnd3,cmdt3,cmdb3,cmod3,cmevs3,cmevlbnd3,bnd4,cmdt3,cmdb3,cmod3,cmevs3,cmevl3
38.1483035,6,1.095,107.3,36.858,0.500,5.479,-0.308,37.666,1.097,36.858,0.500,5.469,-0.305,37.663,1.097,36.858,0.500,5.469,-0.305,37.663,1.517,36.858,36.858,23.731,13.127,60.589
0.5837914,1,1.097,107.3,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5869583,1,1.097,107.9,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5841449,1,1.095,107.3,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.416278,8,1.363,108.9,73.517,36.858,35.216,15.487,94.888,1.446,73.517,36.858,33.195,17.268,93.107,0,0,0,0,0,0,0,0,0,0,0,0
37.8944218,6,1.208,107.7,36.858,73.517,39.735,11.429,98.946,1.363,36.858,73.517,35.216,15.487,94.888,1.518,36.858,36.858,23.715,13.143,60.573,0,0,0,0,0,0
75.3799672,8,1.208,118.2,73.517,36.858,39.735,11.429,98.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.152753,6,1.090,107.7,36.858,0.500,5.505,-0.315,37.673,1.093,36.858,0.500,5.489,-0.311,37.669,1.096,36.858,0.500,5.474,-0.306,37.664,1.518,36.858,36.858,23.715,13.143,60.573
0.578465,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5786745,1,1.093,107.7,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5766319,1,1.090,107.7,0.500,36.858,5.505,-0.315,37.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.133983,6,1.091,101.9,36.858,0.500,5.500,-0.314,37.672,1.094,36.858,0.500,5.484,-0.309,37.667,1.551,36.858,36.858,23.211,13.647,60.069,1.556,36.858,36.858,23.136,13.722,59.994
38.1145371,6,1.517,93.3,36.858,36.858,23.731,13.127,60.589,1.547,36.858,36.858,23.271,13.587,60.129,1.551,36.858,36.858,23.211,13.647,60.069,1.573,36.858,36.858,22.886,13.972,59.744
38.1206611,6,1.095,93.3,36.858,0.500,5.479,-0.308,37.666,1.543,36.858,36.858,23.331,13.527,60.189,1.543,36.858,36.858,23.331,13.527,60.189,1.558,36.858,36.858,23.107,13.751,59.965
38.1335328,6,1.093,102.8,36.858,0.500,5.489,-0.311,37.669,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.556,36.858,36.858,23.136,13.722,59.994
0.5795616,1,1.091,107.2,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849252,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5840667,1,1.093,107.2,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847114,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1158601,6,1.535,93.3,36.858,36.858,23.453,13.405,60.311,1.537,36.858,36.858,23.422,13.436,60.280,1.558,36.858,36.858,23.107,13.751,59.965,1.573,36.858,36.858,22.886,13.972,59.744
38.0372986,6,1.094,100.3,36.858,0.500,5.484,-0.309,37.667,1.447,36.858,73.517,33.172,17.288,93.087,1.547,36.858,36.858,23.271,13.587,60.129,1.555,36.858,36.858,23.151,13.707,60.009
0.5824304,1,1.094,108.0,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1351874,6,1.094,102.4,36.858,0.500,5.484,-0.309,37.667,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.555,36.858,36.858,23.151,13.707,60.009
0.5847492,1,1.094,107.7,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58153,1,1.094,107.7,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585441,1,1.095,113.8,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1454964,6,1.091,106.8,36.858,0.500,5.500,-0.314,37.672,1.095,36.858,0.500,5.479,-0.308,37.666,1.097,36.858,0.500,5.469,-0.305,37.663,1.535,36.858,36.858,23.453,13.405,60.311
0.5853628,1,1.095,107.4,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5848999,1,1.097,107.4,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847469,1,1.091,107.7,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1456105,6,1.092,106.8,36.858,0.500,5.495,-0.312,37.670,1.095,36.858,0.500,5.479,-0.308,37.666,1.096,36.858,0.500,5.474,-0.306,37.664,1.537,36.858,36.858,23.422,13.436,60.280
0.5843843,1,1.096,107.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5851078,1,1.095,107.4,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5865402,1,1.092,107.2,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1482867,6,1.096,107.7,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.097,36.858,0.500,5.469,-0.305,37.663,1.517,36.858,36.858,23.731,13.127,60.589
0.582179,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864414,1,1.097,107.8,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5850673,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4160923,8,1.364,108.0,73.517,36.858,35.191,15.509,94.866,1.447,73.517,36.858,33.172,17.288,93.087,0,0,0,0,0,0,0,0,0,0,0,0
37.8929824,6,1.208,108.4,36.858,73.517,39.735,11.429,98.946,1.364,36.858,73.517,35.191,15.509,94.866,1.517,36.858,36.858,23.731,13.127,60.589,0,0,0,0,0,0
75.3794672,8,1.208,119.1,73.517,36.858,39.735,11.429,98.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1528745,6,1.090,107.6,36.858,0.500,5.505,-0.315,37.673,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.517,36.858,36.858,23.731,13.127,60.589
0.5792105,1,1.096,107.6,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5777079,1,1.096,107.6,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.576938,1,1.090,108.4,0.500,36.858,5.505,-0.315,37.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1340124,6,1.091,101.9,36.858,0.500,5.500,-0.314,37.672,1.093,36.858,0.500,5.489,-0.311,37.669,1.550,36.858,36.858,23.226,13.632,60.084,1.557,36.858,36.858,23.121,13.737,59.979
38.114681,6,1.518,93.2,36.858,36.858,23.715,13.143,60.573,1.546,36.858,36.858,23.286,13.572,60.144,1.550,36.858,36.858,23.226,13.632,60.084,1.574,36.858,36.858,22.872,13.986,59.730
38.120863,6,1.094,93.2,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.543,36.858,36.858,23.331,13.527,60.189,1.558,36.858,36.858,23.107,13.751,59.965
38.1335646,6,1.093,102.8,36.858,0.500,5.489,-0.311,37.669,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.557,36.858,36.858,23.121,13.737,59.979
0.5795488,1,1.091,107.2,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849699,1,1.093,107.2,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5839872,1,1.093,107.2,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847409,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1160319,6,1.534,93.2,36.858,36.858,23.468,13.390,60.326,1.536,36.858,36.858,23.438,13.420,60.296,1.558,36.858,36.858,23.107,13.751,59.965,1.574,36.858,36.858,22.872,13.986,59.730
38.036975,6,1.095,100.4,36.858,0.500,5.479,-0.308,37.666,1.447,36.858,73.517,33.172,17.288,93.087,1.546,36.858,36.858,23.286,13.572,60.144,1.554,36.858,36.858,23.166,13.692,60.024
0.5826435,1,1.095,108.0,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1353559,6,1.094,102.4,36.858,0.500,5.484,-0.309,37.667,1.095,36.858,0.500,5.479,-0.308,37.666,1.543,36.858,36.858,23.331,13.527,60.189,1.554,36.858,36.858,23.166,13.692,60.024
0.5846898,1,1.094,107.6,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5813969,1,1.095,107.6,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5854464,1,1.094,113.8,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1454745,6,1.091,106.8,36.858,0.500,5.500,-0.314,37.672,1.096,36.858,0.500,5.474,-0.306,37.664,1.097,36.858,0.500,5.469,-0.305,37.663,1.534,36.858,36.858,23.468,13.390,60.326
0.5853781,1,1.096,107.4,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849039,1,1.097,107.4,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5846614,1,1.091,107.6,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1455813,6,1.092,106.8,36.858,0.500,5.495,-0.312,37.670,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.536,36.858,36.858,23.438,13.420,60.296
0.5844027,1,1.096,107.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585134,1,1.096,107.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5865212,1,1.092,107.3,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1482523,6,1.095,107.7,36.858,0.500,5.479,-0.308,37.666,1.096,36.858,0.500,5.474,-0.306,37.664,1.097,36.858,0.500,5.469,-0.305,37.663,1.518,36.858,36.858,23.715,13.143,60.573
0.5822569,1,1.095,107.7,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864285,1,1.097,107.8,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5850775,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.415701,8,1.366,108.0,73.517,36.858,35.139,15.555,94.820,1.447,73.517,36.858,33.172,17.288,93.087,0,0,0,0,0,0,0,0,0,0,0,0
37.8922469,6,1.206,108.5,36.858,73.517,39.801,11.369,99.006,1.366,36.858,73.517,35.139,15.555,94.820,1.518,36.858,36.858,23.715,13.143,60.573,0,0,0,0,0,0
75.3792597,8,1.206,119.4,73.517,36.858,39.801,11.369,99.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1529351,6,1.089,107.5,36.858,0.500,5.510,-0.317,37.675,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.518,36.858,36.858,23.715,13.143,60.573
0.5790597,1,1.096,107.5,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5777663,1,1.096,107.5,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5769915,1,1.089,108.5,0.500,36.858,5.510,-0.317,37.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1340507,6,1.091,101.9,36.858,0.500,5.500,-0.314,37.672,1.093,36.858,0.500,5.489,-0.311,37.669,1.550,36.858,36.858,23.226,13.632,60.084,1.556,36.858,36.858,23.136,13.722,59.994
38.1146438,6,1.518,93.2,36.858,36.858,23.715,13.143,60.573,1.546,36.858,36.858,23.286,13.572,60.144,1.550,36.858,36.858,23.226,13.632,60.084,1.573,36.858,36.858,22.886,13.972,59.744
38.1208388,6,1.094,93.2,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.543,36.858,36.858,23.331,13.527,60.189,1.557,36.858,36.858,23.121,13.737,59.979
38.1335121,6,1.094,102.8,36.858,0.500,5.484,-0.309,37.667,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.556,36.858,36.858,23.136,13.722,59.994
0.5795771,1,1.091,107.4,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5850347,1,1.093,107.4,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5838994,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847858,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1157135,6,1.534,93.2,36.858,36.858,23.468,13.390,60.326,1.536,36.858,36.858,23.438,13.420,60.296,1.557,36.858,36.858,23.121,13.737,59.979,1.573,36.858,36.858,22.886,13.972,59.744
38.0367327,6,1.094,100.4,36.858,0.500,5.484,-0.309,37.667,1.448,36.858,73.517,33.149,17.308,93.067,1.546,36.858,36.858,23.286,13.572,60.144,1.554,36.858,36.858,23.166,13.692,60.024
0.5828807,1,1.094,108.0,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1354617,6,1.093,102.5,36.858,0.500,5.489,-0.311,37.669,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.554,36.858,36.858,23.166,13.692,60.024
0.5846332,1,1.093,107.6,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5811192,1,1.094,107.6,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5854613,1,1.094,113.9,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1453146,6,1.091,106.8,36.858,0.500,5.500,-0.314,37.672,1.096,36.858,0.500,5.474,-0.306,37.664,1.097,36.858,0.500,5.469,-0.305,37.663,1.534,36.858,36.858,23.468,13.390,60.326
0.5853967,1,1.096,107.4,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849152,1,1.097,107.4,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847194,1,1.091,107.6,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1455829,6,1.092,106.8,36.858,0.500,5.495,-0.312,37.670,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.536,36.858,36.858,23.438,13.420,60.296
0.5844187,1,1.096,107.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5851914,1,1.096,107.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864249,1,1.092,107.2,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1481466,6,1.095,107.7,36.858,0.500,5.479,-0.308,37.666,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.518,36.858,36.858,23.715,13.143,60.573
0.5823345,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864113,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5851074,1,1.095,107.8,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4153202,8,1.368,108.0,73.517,36.858,35.088,15.600,94.775,1.448,73.517,36.858,33.149,17.308,93.067,0,0,0,0,0,0,0,0,0,0,0,0
37.8910666,6,1.206,108.7,36.858,73.517,39.801,11.369,99.006,1.368,36.858,73.517,35.088,15.600,94.775,1.518,36.858,36.858,23.715,13.143,60.573,0,0,0,0,0,0
75.3792153,8,1.206,119.8,73.517,36.858,39.801,11.369,99.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1527651,6,1.090,107.6,36.858,0.500,5.505,-0.315,37.673,1.095,36.858,0.500,5.479,-0.308,37.666,1.097,36.858,0.500,5.469,-0.305,37.663,1.518,36.858,36.858,23.715,13.143,60.573
0.5788879,1,1.097,107.6,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.577745,1,1.095,107.6,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5770569,1,1.090,108.7,0.500,36.858,5.505,-0.315,37.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1340095,6,1.091,101.9,36.858,0.500,5.500,-0.314,37.672,1.094,36.858,0.500,5.484,-0.309,37.667,1.550,36.858,36.858,23.226,13.632,60.084,1.556,36.858,36.858,23.136,13.722,59.994
38.1145808,6,1.518,93.2,36.858,36.858,23.715,13.143,60.573,1.546,36.858,36.858,23.286,13.572,60.144,1.550,36.858,36.858,23.226,13.632,60.084,1.574,36.858,36.858,22.872,13.986,59.730
38.1206997,6,1.095,93.2,36.858,0.500,5.479,-0.308,37.666,1.543,36.858,36.858,23.331,13.527,60.189,1.543,36.858,36.858,23.331,13.527,60.189,1.558,36.858,36.858,23.107,13.751,59.965
38.1335792,6,1.094,102.8,36.858,0.500,5.484,-0.309,37.667,1.095,36.858,0.500,5.479,-0.308,37.666,1.543,36.858,36.858,23.331,13.527,60.189,1.556,36.858,36.858,23.136,13.722,59.994
0.5796972,1,1.091,107.3,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5850666,1,1.094,107.3,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5838171,1,1.095,107.2,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5848422,1,1.094,107.2,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1159456,6,1.533,93.2,36.858,36.858,23.483,13.375,60.341,1.537,36.858,36.858,23.422,13.436,60.280,1.558,36.858,36.858,23.107,13.751,59.965,1.574,36.858,36.858,22.872,13.986,59.730
38.0364387,6,1.096,100.3,36.858,0.500,5.474,-0.306,37.664,1.448,36.858,73.517,33.149,17.308,93.067,1.546,36.858,36.858,23.286,13.572,60.144,1.554,36.858,36.858,23.166,13.692,60.024
0.5830741,1,1.096,107.8,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1357275,6,1.093,102.6,36.858,0.500,5.489,-0.311,37.669,1.093,36.858,0.500,5.489,-0.311,37.669,1.543,36.858,36.858,23.331,13.527,60.189,1.554,36.858,36.858,23.166,13.692,60.024
0.5845863,1,1.093,107.7,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5806457,1,1.093,107.7,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5854861,1,1.095,113.9,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1452954,6,1.091,106.8,36.858,0.500,5.500,-0.314,37.672,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.533,36.858,36.858,23.483,13.375,60.341
0.5854436,1,1.096,107.3,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849264,1,1.096,107.3,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5847131,1,1.091,107.6,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1456229,6,1.092,106.8,36.858,0.500,5.495,-0.312,37.670,1.096,36.858,0.500,5.474,-0.306,37.664,1.097,36.858,0.500,5.469,-0.305,37.663,1.537,36.858,36.858,23.422,13.436,60.280
0.5844335,1,1.096,107.3,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5852468,1,1.097,107.3,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864192,1,1.092,107.3,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1481459,6,1.095,107.7,36.858,0.500,5.479,-0.308,37.666,1.096,36.858,0.500,5.474,-0.306,37.664,1.096,36.858,0.500,5.474,-0.306,37.664,1.518,36.858,36.858,23.715,13.143,60.573
0.5824475,1,1.096,107.7,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5864068,1,1.096,107.9,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5851157,1,1.095,107.7,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4150635,8,1.372,107.8,73.517,36.858,34.985,15.692,94.683,1.448,73.517,36.858,33.149,17.308,93.067,0,0,0,0,0,0,0,0,0,0,0,0
37.8898198,6,1.206,108.9,36.858,73.517,39.801,11.369,99.006,1.372,36.858,73.517,34.985,15.692,94.683,1.517,36.858,36.858,23.731,13.127,60.589,0,0,0,0,0,0
75.3793682,8,1.206,120.2,73.517,36.858,39.801,11.369,99.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1526982,6,1.091,107.5,36.858,0.500,5.500,-0.314,37.672,1.095,36.858,0.500,5.479,-0.308,37.666,1.097,36.858,0.500,5.469,-0.305,37.663,1.517,36.858,36.858,23.731,13.127,60.589
0.5787249,1,1.097,107.5,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5775753,1,1.095,107.5,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5771871,1,1.091,108.6,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1339816,6,1.091,101.9,36.858,0.500,5.500,-0.314,37.672,1.094,36.858,0.500,5.484,-0.309,37.667,1.550,36.858,36.858,23.226,13.632,60.084,1.557,36.858,36.858,23.121,13.737,59.979
38.1148013,6,1.517,93.3,36.858,36.858,23.731,13.127,60.589,1.546,36.858,36.858,23.286,13.572,60.144,1.550,36.858,36.858,23.226,13.632,60.084,1.574,36.858,36.858,22.872,13.986,59.730
38.1209104,6,1.094,93.3,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.543,36.858,36.858,23.331,13.527,60.189,1.557,36.858,36.858,23.121,13.737,59.979
38.1335834,6,1.093,102.8,36.858,0.500,5.489,-0.311,37.669,1.094,36.858,0.500,5.484,-0.309,37.667,1.543,36.858,36.858,23.331,13.527,60.189,1.557,36.858,36.858,23.121,13.737,59.979
0.5798747,1,1.091,107.4,0.500,36.858,5.500,-0.314,37.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5851156,1,1.094,107.4,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5837496,1,1.093,107.3,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5849119,1,1.094,107.3,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1156916,6,1.534,93.3,36.858,36.858,23.468,13.390,60.326,1.536,36.858,36.858,23.438,13.420,60.296,1.557,36.858,36.858,23.121,13.737,59.979,1.574,36.858,36.858,22.872,13.986,59.730
38.035754,6,1.096,100.3,36.858,0.500,5.474,-0.306,37.664,1.448,36.858,73.517,33.149,17.308,93.067,1.546,36.858,36.858,23.286,13.572,60.144,1.554,36.858,36.858,23.166,13.692,60.024
0.5832393,1,1.096,107.9,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1357532,6,1.094,102.5,36.858,0.500,5.484,-0.309,37.667,1.095,36.858,0.500,5.479,-0.308,37.666,1.543,36.858,36.858,23.331,13.527,60.189,1.554,36.858,36.858,23.166,13.692,60.024
0.5845278,1,1.095,107.7,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5800723,1,1.094,107.7,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
